order_id,customer_id,product_id,quantity,order_date,first_name,last_name,email,state,product_name,category,price,year,month,month_name,total_sales
745,127,105,1,2024-05-24,Kurt,Barnes,romandaniel@example.com,TX,Monitor,Electronics,199.99,2024,5,May,199.99
746,114,105,4,2024-12-03,Jennifer,Holt,andrew80@example.org,VA,Monitor,Electronics,199.99,2024,12,December,799.96
747,64,104,3,2024-03-02,Tyler,Clark,howardrobert@example.org,TX,Chair,Furniture,129.99,2024,3,March,389.97
748,174,101,3,2024-02-05,Joseph,Fisher,nathaniel71@example.com,TX,Laptop,Electronics,899.99,2024,2,February,2699.9700000000003
749,131,105,2,2024-12-24,Robert,Butler,uwilliams@example.com,TX,Monitor,Electronics,199.99,2024,12,December,399.98
750,106,103,1,2024-08-15,Kyle,Pitts,kathryn24@example.org,NY,Desk,Furniture,299.99,2024,8,August,299.99
751,155,102,5,2024-09-19,Douglas,Hicks,jeremy94@example.net,CA,Phone,Electronics,699.99,2024,9,September,3499.95
752,110,103,4,2024-08-22,James,Gutierrez,burtoneric@example.net,FL,Desk,Furniture,299.99,2024,8,August,1199.96
753,98,102,5,2024-05-01,Elizabeth,Hahn,william48@example.net,FL,Phone,Electronics,699.99,2024,5,May,3499.95
754,125,104,3,2024-09-10,Gabriella,Farrell,ysanford@example.net,NY,Chair,Furniture,129.99,2024,9,September,389.97
755,24,104,4,2024-09-17,William,Wright,garrett16@example.net,TX,Chair,Furniture,129.99,2024,9,September,519.96
756,55,104,3,2024-02-12,Robin,Hall,brooksjacob@example.com,CA,Chair,Furniture,129.99,2024,2,February,389.97
758,65,105,3,2024-08-09,Robert,Lee,jonathanwallace@example.net,NY,Monitor,Electronics,199.99,2024,8,August,599.97
759,11,101,2,2024-03-31,Melissa,Bradley,lmullen@example.org,CA,Laptop,Electronics,899.99,2024,3,March,1799.98
760,117,102,1,2024-08-30,Hannah,Myers,simonstephanie@example.net,FL,Phone,Electronics,699.99,2024,8,August,699.99
761,75,103,1,2024-04-03,Drew,Rangel,udominguez@example.org,VA,Desk,Furniture,299.99,2024,4,April,299.99
763,7,104,1,2024-11-15,Jacob,Johnson,wilsonjason@example.org,CA,Chair,Furniture,129.99,2024,11,November,129.99
764,179,105,2,2024-02-13,Eric,King,rjackson@example.com,CA,Monitor,Electronics,199.99,2024,2,February,399.98
765,127,103,4,2024-08-21,Kurt,Barnes,romandaniel@example.com,TX,Desk,Furniture,299.99,2024,8,August,1199.96
766,47,104,2,2024-01-04,Katherine,Odonnell,oflores@example.com,TX,Chair,Furniture,129.99,2024,1,January,259.98
767,126,101,3,2024-02-02,Andrew,Garcia,vanessacalderon@example.net,FL,Laptop,Electronics,899.99,2024,2,February,2699.9700000000003
769,65,105,1,2024-01-12,Robert,Lee,jonathanwallace@example.net,NY,Monitor,Electronics,199.99,2024,1,January,199.99
770,145,105,5,2024-04-09,Paul,Robinson,susanelliott@example.org,NY,Monitor,Electronics,199.99,2024,4,April,999.95
773,119,105,1,2024-08-31,Susan,Reed,johnsongerald@example.net,CA,Monitor,Electronics,199.99,2024,8,August,199.99
774,169,103,3,2024-03-07,Heather,Wolfe,wgraham@example.net,CA,Desk,Furniture,299.99,2024,3,March,899.97
775,116,102,3,2024-03-16,Jesus,Grant,rschmidt@example.net,FL,Phone,Electronics,699.99,2024,3,March,2099.9700000000003
776,18,101,3,2024-10-01,Donna,Barnes,aphillips@example.com,VA,Laptop,Electronics,899.99,2024,10,October,2699.9700000000003
777,152,103,3,2024-11-07,Sherry,Delacruz,pmorris@example.org,TX,Desk,Furniture,299.99,2024,11,November,899.97
778,190,103,2,2024-09-08,Kristi,Robles,rstevens@example.net,CA,Desk,Furniture,299.99,2024,9,September,599.98
779,8,102,5,2024-04-01,Donna,Hunter,sparker@example.org,CA,Phone,Electronics,699.99,2024,4,April,3499.95
780,44,103,5,2024-06-01,Timothy,Allen,john20@example.net,TX,Desk,Furniture,299.99,2024,6,June,1499.95
781,75,103,1,2024-08-09,Drew,Rangel,udominguez@example.org,VA,Desk,Furniture,299.99,2024,8,August,299.99
782,14,105,3,2024-05-31,Kathleen,Bond,nhall@example.org,CA,Monitor,Electronics,199.99,2024,5,May,599.97
783,147,102,3,2024-07-23,Zachary,Jackson,eburns@example.net,NY,Phone,Electronics,699.99,2024,7,July,2099.9700000000003
784,40,104,4,2024-11-11,Tanner,Richardson,colleen76@example.org,NY,Chair,Furniture,129.99,2024,11,November,519.96
785,117,101,3,2024-05-08,Hannah,Myers,simonstephanie@example.net,FL,Laptop,Electronics,899.99,2024,5,May,2699.9700000000003
786,30,103,4,2024-03-05,Gerald,Smith,anita08@example.net,FL,Desk,Furniture,299.99,2024,3,March,1199.96
787,196,101,4,2024-04-09,James,Newton,annataylor@example.net,VA,Laptop,Electronics,899.99,2024,4,April,3599.96
788,86,102,3,2024-08-08,Angelica,Perry,sean79@example.net,NY,Phone,Electronics,699.99,2024,8,August,2099.9700000000003
789,1,104,3,2024-01-09,Erika,Ferguson,morgan43@example.net,NY,Chair,Furniture,129.99,2024,1,January,389.97
790,149,104,1,2024-11-14,Gary,Foley,joshua55@example.net,FL,Chair,Furniture,129.99,2024,11,November,129.99
792,8,101,4,2024-06-25,Donna,Hunter,sparker@example.org,CA,Laptop,Electronics,899.99,2024,6,June,3599.96
793,123,102,5,2024-08-22,Amber,Klein,qblackburn@example.com,CA,Phone,Electronics,699.99,2024,8,August,3499.95
795,174,102,1,2024-05-05,Joseph,Fisher,nathaniel71@example.com,TX,Phone,Electronics,699.99,2024,5,May,699.99
796,14,101,5,2024-10-15,Kathleen,Bond,nhall@example.org,CA,Laptop,Electronics,899.99,2024,10,October,4499.95
797,173,105,1,2024-02-01,Brian,Dorsey,sford@example.org,VA,Monitor,Electronics,199.99,2024,2,February,199.99
798,174,105,3,2024-06-15,Joseph,Fisher,nathaniel71@example.com,TX,Monitor,Electronics,199.99,2024,6,June,599.97
799,66,104,3,2024-06-19,Willie,Barnett,alexiswilson@example.org,TX,Chair,Furniture,129.99,2024,6,June,389.97
800,9,103,3,2024-08-14,James,Marks,tammymoore@example.net,TX,Desk,Furniture,299.99,2024,8,August,899.97
801,18,102,4,2024-11-05,Donna,Barnes,aphillips@example.com,VA,Phone,Electronics,699.99,2024,11,November,2799.96
802,114,105,4,2024-09-08,Jennifer,Holt,andrew80@example.org,VA,Monitor,Electronics,199.99,2024,9,September,799.96
803,15,105,5,2024-09-08,Jennifer,Valencia,markwalls@example.net,VA,Monitor,Electronics,199.99,2024,9,September,999.95
804,144,103,2,2024-06-07,Donald,Sawyer,smithvalerie@example.org,CA,Desk,Furniture,299.99,2024,6,June,599.98
805,154,102,4,2024-02-15,Erin,Zhang,stokesalexander@example.net,NY,Phone,Electronics,699.99,2024,2,February,2799.96
806,36,101,1,2024-11-05,Kim,Gill,murraylindsey@example.org,VA,Laptop,Electronics,899.99,2024,11,November,899.99
807,124,103,3,2024-05-30,Deanna,Phillips,gabriellabond@example.net,TX,Desk,Furniture,299.99,2024,5,May,899.97
808,157,102,1,2024-10-13,Kathleen,Figueroa,raymond57@example.com,FL,Phone,Electronics,699.99,2024,10,October,699.99
809,3,101,4,2024-05-25,Lisa,Garcia,cunninghamtimothy@example.com,CA,Laptop,Electronics,899.99,2024,5,May,3599.96
810,64,104,5,2024-11-18,Tyler,Clark,howardrobert@example.org,TX,Chair,Furniture,129.99,2024,11,November,649.95
811,163,104,2,2024-10-23,Terri,Dalton,jeremyhays@example.org,CA,Chair,Furniture,129.99,2024,10,October,259.98
812,5,101,4,2024-01-17,Amy,Sims,harrisleslie@example.org,TX,Laptop,Electronics,899.99,2024,1,January,3599.96
813,19,102,5,2024-03-18,Lisa,Anderson,castillosarah@example.com,NY,Phone,Electronics,699.99,2024,3,March,3499.95
814,95,102,3,2024-05-25,Matthew,Taylor,sararice@example.net,FL,Phone,Electronics,699.99,2024,5,May,2099.9700000000003
815,110,102,3,2024-02-19,James,Gutierrez,burtoneric@example.net,FL,Phone,Electronics,699.99,2024,2,February,2099.9700000000003
816,175,101,2,2024-03-06,Jack,Thomas,petersonnicole@example.org,TX,Laptop,Electronics,899.99,2024,3,March,1799.98
817,163,102,1,2024-12-12,Terri,Dalton,jeremyhays@example.org,CA,Phone,Electronics,699.99,2024,12,December,699.99
819,184,104,1,2024-01-09,Jack,Krueger,melanie39@example.net,CA,Chair,Furniture,129.99,2024,1,January,129.99
820,119,103,2,2024-12-21,Susan,Reed,johnsongerald@example.net,CA,Desk,Furniture,299.99,2024,12,December,599.98
821,53,105,4,2024-12-24,Jason,Walter,pmorgan@example.org,NY,Monitor,Electronics,199.99,2024,12,December,799.96
822,1,104,1,2024-02-03,Erika,Ferguson,morgan43@example.net,NY,Chair,Furniture,129.99,2024,2,February,129.99
823,129,101,5,2024-01-20,Janet,Stanley,aguirreaustin@example.org,FL,Laptop,Electronics,899.99,2024,1,January,4499.95
824,182,105,2,2024-05-29,Bruce,Sullivan,williamsandres@example.net,TX,Monitor,Electronics,199.99,2024,5,May,399.98
825,54,102,1,2024-01-02,James,Ford,wlynch@example.net,TX,Phone,Electronics,699.99,2024,1,January,699.99
826,8,101,3,2024-06-21,Donna,Hunter,sparker@example.org,CA,Laptop,Electronics,899.99,2024,6,June,2699.9700000000003
827,10,103,5,2024-06-20,William,Smith,ericksonwalter@example.org,CA,Desk,Furniture,299.99,2024,6,June,1499.95
828,158,104,3,2024-10-03,Jeffrey,Armstrong,velezcorey@example.com,VA,Chair,Furniture,129.99,2024,10,October,389.97
829,131,103,3,2024-11-27,Robert,Butler,uwilliams@example.com,TX,Desk,Furniture,299.99,2024,11,November,899.97
830,137,105,5,2024-03-01,Lisa,Evans,oneillamanda@example.org,TX,Monitor,Electronics,199.99,2024,3,March,999.95
831,162,101,2,2024-10-19,Melissa,Kelly,patrickbuck@example.net,CA,Laptop,Electronics,899.99,2024,10,October,1799.98
832,120,104,2,2024-03-11,Brian,Parker,anthonycole@example.com,FL,Chair,Furniture,129.99,2024,3,March,259.98
833,78,104,4,2024-06-24,Denise,Cruz,melissa99@example.com,CA,Chair,Furniture,129.99,2024,6,June,519.96
834,116,105,3,2024-02-22,Jesus,Grant,rschmidt@example.net,FL,Monitor,Electronics,199.99,2024,2,February,599.97
836,25,103,1,2024-02-13,Beverly,Mckinney,birdian@example.com,VA,Desk,Furniture,299.99,2024,2,February,299.99
837,134,105,3,2024-04-07,Priscilla,Wilson,smithjennifer@example.com,VA,Monitor,Electronics,199.99,2024,4,April,599.97
838,137,103,1,2024-11-21,Lisa,Evans,oneillamanda@example.org,TX,Desk,Furniture,299.99,2024,11,November,299.99
839,109,102,4,2024-02-21,Raymond,Moreno,amontgomery@example.com,FL,Phone,Electronics,699.99,2024,2,February,2799.96
840,20,104,1,2024-09-02,Sydney,Jones,amanda75@example.org,FL,Chair,Furniture,129.99,2024,9,September,129.99
842,90,104,3,2024-07-25,Joseph,Walker,wilsonjessica@example.org,TX,Chair,Furniture,129.99,2024,7,July,389.97
843,104,103,3,2024-09-16,Nancy,Buckley,yfisher@example.org,NY,Desk,Furniture,299.99,2024,9,September,899.97
844,95,103,5,2024-06-14,Matthew,Taylor,sararice@example.net,FL,Desk,Furniture,299.99,2024,6,June,1499.95
845,70,105,4,2024-11-23,Stephanie,Harrison,ashleyvega@example.com,TX,Monitor,Electronics,199.99,2024,11,November,799.96
846,86,103,2,2024-04-25,Angelica,Perry,sean79@example.net,NY,Desk,Furniture,299.99,2024,4,April,599.98
847,6,103,5,2024-10-03,James,Williams,anthony43@example.com,NY,Desk,Furniture,299.99,2024,10,October,1499.95
848,50,103,5,2024-05-28,Scott,Simon,xedwards@example.net,CA,Desk,Furniture,299.99,2024,5,May,1499.95
849,53,102,5,2024-03-09,Jason,Walter,pmorgan@example.org,NY,Phone,Electronics,699.99,2024,3,March,3499.95
850,97,105,2,2024-01-23,Daniel,Gallagher,randalldurham@example.net,CA,Monitor,Electronics,199.99,2024,1,January,399.98
852,71,104,3,2024-05-01,Adrian,Carlson,melissa95@example.com,FL,Chair,Furniture,129.99,2024,5,May,389.97
853,198,104,1,2024-12-19,Julie,Bailey,elizabethsmith@example.org,VA,Chair,Furniture,129.99,2024,12,December,129.99
856,177,104,5,2024-07-08,Melinda,Henry,tanyadrake@example.com,TX,Chair,Furniture,129.99,2024,7,July,649.95
857,7,101,5,2024-07-17,Jacob,Johnson,wilsonjason@example.org,CA,Laptop,Electronics,899.99,2024,7,July,4499.95
858,51,104,1,2024-12-18,Kristy,Alexander,marysanchez@example.org,VA,Chair,Furniture,129.99,2024,12,December,129.99
859,44,103,2,2024-05-05,Timothy,Allen,john20@example.net,TX,Desk,Furniture,299.99,2024,5,May,599.98
861,141,103,4,2024-08-16,Andrea,Shannon,coreyoliver@example.com,FL,Desk,Furniture,299.99,2024,8,August,1199.96
862,196,102,4,2024-04-13,James,Newton,annataylor@example.net,VA,Phone,Electronics,699.99,2024,4,April,2799.96
863,9,101,1,2024-11-12,James,Marks,tammymoore@example.net,TX,Laptop,Electronics,899.99,2024,11,November,899.99
864,51,101,2,2024-11-13,Kristy,Alexander,marysanchez@example.org,VA,Laptop,Electronics,899.99,2024,11,November,1799.98
865,162,102,1,2024-05-27,Melissa,Kelly,patrickbuck@example.net,CA,Phone,Electronics,699.99,2024,5,May,699.99
866,87,104,4,2024-01-09,Shane,Schwartz,zcollins@example.org,TX,Chair,Furniture,129.99,2024,1,January,519.96
867,180,104,5,2024-04-03,Charles,Bonilla,janice57@example.com,TX,Chair,Furniture,129.99,2024,4,April,649.95
868,169,102,5,2024-12-08,Heather,Wolfe,wgraham@example.net,CA,Phone,Electronics,699.99,2024,12,December,3499.95
869,75,102,5,2024-10-05,Drew,Rangel,udominguez@example.org,VA,Phone,Electronics,699.99,2024,10,October,3499.95
870,159,104,1,2024-05-07,Melanie,Sanchez,tina10@example.net,TX,Chair,Furniture,129.99,2024,5,May,129.99
871,157,105,4,2024-09-05,Kathleen,Figueroa,raymond57@example.com,FL,Monitor,Electronics,199.99,2024,9,September,799.96
872,38,103,1,2024-04-12,Vicki,Lee,jramos@example.org,VA,Desk,Furniture,299.99,2024,4,April,299.99
873,103,101,4,2024-05-12,Donna,Cox,don19@example.com,VA,Laptop,Electronics,899.99,2024,5,May,3599.96
874,159,101,2,2024-06-13,Melanie,Sanchez,tina10@example.net,TX,Laptop,Electronics,899.99,2024,6,June,1799.98
875,115,104,2,2024-01-21,Kimberly,Crawford,rodriguezashley@example.net,TX,Chair,Furniture,129.99,2024,1,January,259.98
876,86,105,3,2024-08-05,Angelica,Perry,sean79@example.net,NY,Monitor,Electronics,199.99,2024,8,August,599.97
877,91,103,4,2024-03-31,Richard,Woods,josephbutler@example.com,NY,Desk,Furniture,299.99,2024,3,March,1199.96
878,120,105,3,2024-03-09,Brian,Parker,anthonycole@example.com,FL,Monitor,Electronics,199.99,2024,3,March,599.97
879,133,101,4,2024-05-15,Sherry,Williams,clintonwarren@example.net,NY,Laptop,Electronics,899.99,2024,5,May,3599.96
880,20,101,2,2024-09-10,Sydney,Jones,amanda75@example.org,FL,Laptop,Electronics,899.99,2024,9,September,1799.98
881,41,101,3,2024-08-16,Jeffrey,Finley,sbass@example.net,CA,Laptop,Electronics,899.99,2024,8,August,2699.9700000000003
882,198,101,3,2024-03-08,Julie,Bailey,elizabethsmith@example.org,VA,Laptop,Electronics,899.99,2024,3,March,2699.9700000000003
883,65,103,4,2024-06-01,Robert,Lee,jonathanwallace@example.net,NY,Desk,Furniture,299.99,2024,6,June,1199.96
885,153,104,2,2024-04-28,Craig,Boyer,sandramiranda@example.org,TX,Chair,Furniture,129.99,2024,4,April,259.98
887,89,104,4,2024-06-20,Barbara,Salas,robertsjulie@example.org,VA,Chair,Furniture,129.99,2024,6,June,519.96
888,25,103,3,2024-04-18,Beverly,Mckinney,birdian@example.com,VA,Desk,Furniture,299.99,2024,4,April,899.97
889,65,101,3,2024-02-16,Robert,Lee,jonathanwallace@example.net,NY,Laptop,Electronics,899.99,2024,2,February,2699.9700000000003
890,90,104,5,2024-06-05,Joseph,Walker,wilsonjessica@example.org,TX,Chair,Furniture,129.99,2024,6,June,649.95
892,80,101,4,2024-07-01,Kelly,Murray,mariabeck@example.net,FL,Laptop,Electronics,899.99,2024,7,July,3599.96
893,113,103,2,2024-04-04,Shelby,Garcia,mindychavez@example.org,VA,Desk,Furniture,299.99,2024,4,April,599.98
896,8,101,3,2024-01-13,Donna,Hunter,sparker@example.org,CA,Laptop,Electronics,899.99,2024,1,January,2699.9700000000003
897,114,104,5,2024-06-20,Jennifer,Holt,andrew80@example.org,VA,Chair,Furniture,129.99,2024,6,June,649.95
898,146,105,4,2024-09-22,Stephen,Bright,rowlandnicole@example.org,CA,Monitor,Electronics,199.99,2024,9,September,799.96
899,45,101,3,2024-06-24,Stacey,Hopkins,christopher39@example.com,NY,Laptop,Electronics,899.99,2024,6,June,2699.9700000000003
900,168,101,1,2024-01-07,Cindy,Leonard,brendan61@example.com,NY,Laptop,Electronics,899.99,2024,1,January,899.99
901,20,101,1,2024-10-28,Sydney,Jones,amanda75@example.org,FL,Laptop,Electronics,899.99,2024,10,October,899.99
902,10,103,2,2024-08-04,William,Smith,ericksonwalter@example.org,CA,Desk,Furniture,299.99,2024,8,August,599.98
903,110,101,1,2024-02-15,James,Gutierrez,burtoneric@example.net,FL,Laptop,Electronics,899.99,2024,2,February,899.99
905,179,103,5,2024-09-17,Eric,King,rjackson@example.com,CA,Desk,Furniture,299.99,2024,9,September,1499.95
906,12,105,2,2024-03-29,Angela,Thompson,raymond07@example.org,TX,Monitor,Electronics,199.99,2024,3,March,399.98
907,133,103,2,2024-11-25,Sherry,Williams,clintonwarren@example.net,NY,Desk,Furniture,299.99,2024,11,November,599.98
908,137,104,1,2024-10-06,Lisa,Evans,oneillamanda@example.org,TX,Chair,Furniture,129.99,2024,10,October,129.99
909,191,104,5,2024-02-01,Teresa,Lopez,pamelajohnson@example.net,TX,Chair,Furniture,129.99,2024,2,February,649.95
911,67,101,5,2024-01-12,Natalie,Calhoun,obrienjane@example.net,CA,Laptop,Electronics,899.99,2024,1,January,4499.95
912,95,105,5,2024-03-31,Matthew,Taylor,sararice@example.net,FL,Monitor,Electronics,199.99,2024,3,March,999.95
915,37,105,5,2024-09-24,Derrick,Le,mary86@example.org,NY,Monitor,Electronics,199.99,2024,9,September,999.95
916,131,101,5,2024-01-06,Robert,Butler,uwilliams@example.com,TX,Laptop,Electronics,899.99,2024,1,January,4499.95
917,174,102,5,2024-11-18,Joseph,Fisher,nathaniel71@example.com,TX,Phone,Electronics,699.99,2024,11,November,3499.95
918,65,105,2,2024-01-25,Robert,Lee,jonathanwallace@example.net,NY,Monitor,Electronics,199.99,2024,1,January,399.98
920,7,104,5,2024-06-19,Jacob,Johnson,wilsonjason@example.org,CA,Chair,Furniture,129.99,2024,6,June,649.95
921,116,105,2,2024-01-15,Jesus,Grant,rschmidt@example.net,FL,Monitor,Electronics,199.99,2024,1,January,399.98
923,83,101,5,2024-04-15,Carolyn,Bowers,vegaadam@example.com,CA,Laptop,Electronics,899.99,2024,4,April,4499.95
924,10,104,3,2024-06-14,William,Smith,ericksonwalter@example.org,CA,Chair,Furniture,129.99,2024,6,June,389.97
926,18,105,2,2024-01-31,Donna,Barnes,aphillips@example.com,VA,Monitor,Electronics,199.99,2024,1,January,399.98
928,61,101,1,2024-04-08,David,Parks,mariamyers@example.org,CA,Laptop,Electronics,899.99,2024,4,April,899.99
929,148,104,1,2024-11-04,Wesley,Barber,rodriguezkevin@example.org,FL,Chair,Furniture,129.99,2024,11,November,129.99
930,95,103,5,2024-06-29,Matthew,Taylor,sararice@example.net,FL,Desk,Furniture,299.99,2024,6,June,1499.95
932,91,105,1,2024-05-25,Richard,Woods,josephbutler@example.com,NY,Monitor,Electronics,199.99,2024,5,May,199.99
933,89,104,1,2024-08-31,Barbara,Salas,robertsjulie@example.org,VA,Chair,Furniture,129.99,2024,8,August,129.99
934,32,102,3,2024-02-08,Michelle,Green,cynthia85@example.com,NY,Phone,Electronics,699.99,2024,2,February,2099.9700000000003
935,83,103,4,2024-11-29,Carolyn,Bowers,vegaadam@example.com,CA,Desk,Furniture,299.99,2024,11,November,1199.96
936,101,104,4,2024-09-07,Christian,Goodwin,finleychristopher@example.com,FL,Chair,Furniture,129.99,2024,9,September,519.96
937,118,103,5,2024-08-13,Marcus,Goodwin,brandy72@example.com,FL,Desk,Furniture,299.99,2024,8,August,1499.95
938,134,101,1,2024-04-16,Priscilla,Wilson,smithjennifer@example.com,VA,Laptop,Electronics,899.99,2024,4,April,899.99
939,59,103,2,2024-05-19,Anthony,Jones,lbartlett@example.net,FL,Desk,Furniture,299.99,2024,5,May,599.98
940,179,102,4,2024-01-17,Eric,King,rjackson@example.com,CA,Phone,Electronics,699.99,2024,1,January,2799.96
941,142,102,2,2024-07-28,Lauren,Johnson,todd83@example.net,CA,Phone,Electronics,699.99,2024,7,July,1399.98
942,59,104,1,2024-08-15,Anthony,Jones,lbartlett@example.net,FL,Chair,Furniture,129.99,2024,8,August,129.99
943,87,103,3,2024-09-13,Shane,Schwartz,zcollins@example.org,TX,Desk,Furniture,299.99,2024,9,September,899.97
944,178,101,5,2024-06-21,Thomas,Murphy,joshua54@example.com,NY,Laptop,Electronics,899.99,2024,6,June,4499.95
945,113,104,5,2024-11-03,Shelby,Garcia,mindychavez@example.org,VA,Chair,Furniture,129.99,2024,11,November,649.95
946,61,104,5,2024-09-02,David,Parks,mariamyers@example.org,CA,Chair,Furniture,129.99,2024,9,September,649.95
947,182,103,4,2024-04-27,Bruce,Sullivan,williamsandres@example.net,TX,Desk,Furniture,299.99,2024,4,April,1199.96
948,162,103,4,2024-08-25,Melissa,Kelly,patrickbuck@example.net,CA,Desk,Furniture,299.99,2024,8,August,1199.96
949,91,104,5,2024-06-10,Richard,Woods,josephbutler@example.com,NY,Chair,Furniture,129.99,2024,6,June,649.95
950,99,103,2,2024-07-31,Dominic,Green,isaacrice@example.org,TX,Desk,Furniture,299.99,2024,7,July,599.98
951,139,103,5,2024-06-25,David,Schmidt,cynthia19@example.net,FL,Desk,Furniture,299.99,2024,6,June,1499.95
953,61,101,4,2024-05-20,David,Parks,mariamyers@example.org,CA,Laptop,Electronics,899.99,2024,5,May,3599.96
954,39,102,5,2024-05-17,Crystal,Jones,amy75@example.com,CA,Phone,Electronics,699.99,2024,5,May,3499.95
955,125,105,1,2024-06-26,Gabriella,Farrell,ysanford@example.net,NY,Monitor,Electronics,199.99,2024,6,June,199.99
956,21,105,5,2024-07-24,Natasha,Morris,qcochran@example.org,TX,Monitor,Electronics,199.99,2024,7,July,999.95
957,200,101,1,2024-07-26,Zachary,Hodge,stephanie70@example.net,VA,Laptop,Electronics,899.99,2024,7,July,899.99
958,18,104,4,2024-09-04,Donna,Barnes,aphillips@example.com,VA,Chair,Furniture,129.99,2024,9,September,519.96
959,118,102,4,2024-01-26,Marcus,Goodwin,brandy72@example.com,FL,Phone,Electronics,699.99,2024,1,January,2799.96
960,69,102,2,2024-04-25,John,Ortega,jamesdebra@example.com,CA,Phone,Electronics,699.99,2024,4,April,1399.98
961,175,104,2,2024-02-05,Jack,Thomas,petersonnicole@example.org,TX,Chair,Furniture,129.99,2024,2,February,259.98
962,166,101,4,2024-10-21,Matthew,Brennan,xjames@example.org,FL,Laptop,Electronics,899.99,2024,10,October,3599.96
963,196,104,5,2024-06-13,James,Newton,annataylor@example.net,VA,Chair,Furniture,129.99,2024,6,June,649.95
964,2,102,1,2024-07-04,Chad,Harrison,kenneth20@example.net,TX,Phone,Electronics,699.99,2024,7,July,699.99
965,93,102,4,2024-06-17,Sean,Baker,zerickson@example.net,FL,Phone,Electronics,699.99,2024,6,June,2799.96
967,139,105,2,2024-12-13,David,Schmidt,cynthia19@example.net,FL,Monitor,Electronics,199.99,2024,12,December,399.98
968,99,103,2,2024-11-08,Dominic,Green,isaacrice@example.org,TX,Desk,Furniture,299.99,2024,11,November,599.98
969,168,102,4,2024-09-08,Cindy,Leonard,brendan61@example.com,NY,Phone,Electronics,699.99,2024,9,September,2799.96
970,72,104,3,2024-05-02,Travis,Shaw,jennaanderson@example.org,CA,Chair,Furniture,129.99,2024,5,May,389.97
971,11,104,3,2024-03-10,Melissa,Bradley,lmullen@example.org,CA,Chair,Furniture,129.99,2024,3,March,389.97
972,123,103,5,2024-08-21,Amber,Klein,qblackburn@example.com,CA,Desk,Furniture,299.99,2024,8,August,1499.95
973,80,103,3,2024-08-12,Kelly,Murray,mariabeck@example.net,FL,Desk,Furniture,299.99,2024,8,August,899.97
974,8,105,3,2024-06-13,Donna,Hunter,sparker@example.org,CA,Monitor,Electronics,199.99,2024,6,June,599.97
975,170,105,1,2024-07-06,Scott,Higgins,ypope@example.net,VA,Monitor,Electronics,199.99,2024,7,July,199.99
976,156,104,2,2024-02-07,Amanda,Bradley,briggstammy@example.com,CA,Chair,Furniture,129.99,2024,2,February,259.98
977,157,101,4,2024-02-21,Kathleen,Figueroa,raymond57@example.com,FL,Laptop,Electronics,899.99,2024,2,February,3599.96
978,140,103,4,2024-07-23,Lisa,Ross,matthewsashley@example.org,CA,Desk,Furniture,299.99,2024,7,July,1199.96
979,24,101,5,2024-07-06,William,Wright,garrett16@example.net,TX,Laptop,Electronics,899.99,2024,7,July,4499.95
980,30,102,4,2024-01-22,Gerald,Smith,anita08@example.net,FL,Phone,Electronics,699.99,2024,1,January,2799.96
981,124,102,2,2024-10-20,Deanna,Phillips,gabriellabond@example.net,TX,Phone,Electronics,699.99,2024,10,October,1399.98
982,135,105,1,2024-08-18,Lydia,Phillips,ashley37@example.com,CA,Monitor,Electronics,199.99,2024,8,August,199.99
983,148,105,4,2024-07-25,Wesley,Barber,rodriguezkevin@example.org,FL,Monitor,Electronics,199.99,2024,7,July,799.96
984,5,101,4,2024-01-04,Amy,Sims,harrisleslie@example.org,TX,Laptop,Electronics,899.99,2024,1,January,3599.96
985,72,105,5,2024-08-13,Travis,Shaw,jennaanderson@example.org,CA,Monitor,Electronics,199.99,2024,8,August,999.95
986,168,101,1,2024-05-06,Cindy,Leonard,brendan61@example.com,NY,Laptop,Electronics,899.99,2024,5,May,899.99
987,106,101,5,2024-03-07,Kyle,Pitts,kathryn24@example.org,NY,Laptop,Electronics,899.99,2024,3,March,4499.95
988,157,102,3,2024-02-11,Kathleen,Figueroa,raymond57@example.com,FL,Phone,Electronics,699.99,2024,2,February,2099.9700000000003
989,6,104,5,2024-07-14,James,Williams,anthony43@example.com,NY,Chair,Furniture,129.99,2024,7,July,649.95
991,188,101,3,2024-12-24,Sally,Ramsey,lhughes@example.org,VA,Laptop,Electronics,899.99,2024,12,December,2699.9700000000003
992,149,101,4,2024-12-17,Gary,Foley,joshua55@example.net,FL,Laptop,Electronics,899.99,2024,12,December,3599.96
993,146,104,3,2024-07-08,Stephen,Bright,rowlandnicole@example.org,CA,Chair,Furniture,129.99,2024,7,July,389.97
994,200,102,5,2024-05-06,Zachary,Hodge,stephanie70@example.net,VA,Phone,Electronics,699.99,2024,5,May,3499.95
995,133,103,2,2024-05-26,Sherry,Williams,clintonwarren@example.net,NY,Desk,Furniture,299.99,2024,5,May,599.98
996,103,102,3,2024-10-08,Donna,Cox,don19@example.com,VA,Phone,Electronics,699.99,2024,10,October,2099.9700000000003
997,92,101,4,2024-10-23,Elizabeth,Wood,djenkins@example.org,CA,Laptop,Electronics,899.99,2024,10,October,3599.96
998,180,102,1,2024-06-21,Charles,Bonilla,janice57@example.com,TX,Phone,Electronics,699.99,2024,6,June,699.99
999,140,104,1,2024-08-28,Lisa,Ross,matthewsashley@example.org,CA,Chair,Furniture,129.99,2024,8,August,129.99
